from_id,to_id,ordering,category
nm1212153,tt1579639,3,actor
nm18217498,tt39862899,2,actor
nm0770730,tt0047066,3,actress
nm0690300,tt0065171,8,actress
nm0707145,tt0127255,4,actress
nm1404553,tt1779814,2,actress
nm9643754,tt16377262,8,actor
nm1259989,tt0846004,6,actor
nm0239447,tt0110165,6,actress
nm6293952,tt3535364,2,actor
nm1757431,tt2102319,2,actor
nm8888729,tt6932826,3,actress
nm0209035,tt2522580,6,actress
nm0233105,tt0175071,1,actor
nm2346116,tt5953686,1,actor
nm5323791,tt2456636,10,actor
nm11753767,tt28130884,5,actor
nm0431069,tt0193935,3,actor
nm10611137,tt33311717,2,actor
nm0955786,tt1267280,4,actress
nm0087789,tt0471211,4,actor
nm0996745,tt0287176,8,actress
nm0004126,tt0085604,8,actor
nm0505323,tt2780570,6,actor
nm0001195,tt0015547,4,actor
nm2403341,tt36855788,10,actress
nm0768611,tt0381064,10,actor
nm11705819,tt12629888,3,actor
nm1408458,tt7282368,4,actress
nm1336648,tt0356219,10,actor
nm1984183,tt1611079,1,actor
nm0858618,tt0229656,5,actor
nm0057342,tt0047010,1,actor
nm6216488,tt15128544,4,actor
nm11827388,tt0161325,3,actor
nm0406718,tt18244318,5,actress
nm3651721,tt3237024,9,actor
nm0674782,tt6992230,2,actor
nm0245359,tt0232479,8,actor
nm1283450,tt1777007,2,actress
nm7605591,tt5039930,2,actress
nm10123313,tt34802821,8,actor
nm0710564,tt0331090,1,actor
nm0590754,tt0356761,7,actor
nm5326667,tt33984333,6,actor
nm0766403,tt0160239,2,actor
nm1288928,tt1129952,9,actress
nm0659721,tt0253729,3,actress
nm0819788,tt0024468,3,actress
nm7826356,tt5311426,1,actor
nm1370269,tt3446062,1,actor
nm0000183,tt0120414,10,actress
nm1074216,tt0184849,7,actor
nm0000056,tt0051849,1,actor
nm0710045,tt3685680,5,actor
nm0578151,tt0044979,10,actor
nm2356465,tt0126860,4,actor
nm0564691,tt0028072,3,actor
nm0465236,tt10338220,4,actor
nm0493073,tt0012705,5,actor
nm1351530,tt0254984,3,actress
nm8558172,tt16731878,9,actor
nm2709772,tt1062368,8,actor
nm12485604,tt10739668,8,actor
nm6917321,tt27399927,3,actor
nm9743414,tt34725308,4,actor
nm2966418,tt1340595,3,actor
nm0589641,tt0045124,7,actor
nm10972141,tt0027541,7,actor
nm0407399,tt43338354,3,actor
nm0013028,tt7721778,1,actress
nm4042713,tt1714151,6,actor
nm7641522,tt2218924,14,actor
nm0145581,tt11151578,9,actor
nm0759872,tt35589929,8,actress
nm4548433,tt31261016,3,actor
nm0150148,tt0045151,6,actor
nm7744620,tt15475322,8,actor
nm14652856,tt15427878,4,actor
nm0659461,tt0052584,4,actor
nm5332926,tt2456610,3,actress
nm0847031,tt7953734,3,actor
nm0712731,tt0486969,2,actor
nm3569284,tt14400246,2,actress
nm0053543,tt0080510,6,actor
nm0637041,tt0034120,10,actor
nm2371806,tt2814844,1,actor
nm1425346,tt31473775,6,actor
nm8863263,tt8235966,8,actress
nm0595338,tt0047277,1,actress
nm0109509,tt0437471,6,actress
nm4372543,tt8451844,2,actress
nm1130222,tt15164162,9,actor
nm0526415,tt6318712,7,actor
nm0147442,tt0038432,6,actress
nm0471365,tt0314118,7,actress
nm4140194,tt6176008,5,actor
nm0006763,tt1807978,1,actor
nm1359720,tt2470078,8,actor
nm7741018,tt5213210,3,actor
nm0650828,tt0061130,3,actor
nm10990616,tt10963922,3,actor
nm3999771,tt1536440,10,actress
nm15552504,tt10137100,8,actor
nm0497298,tt0195128,1,actress
nm1018245,tt4228746,6,actor
nm6689556,tt3777936,2,actor
nm0294925,tt0077427,7,actor
nm7222050,tt4556662,1,actor
nm14594954,tt26890233,3,actor
nm0319532,tt0009209,9,actress
nm1122524,tt0250667,8,actor
nm1536869,tt0170334,4,actor
nm0362955,tt32641246,9,actress
nm2423285,tt0881903,3,actor
nm0124930,tt1259528,1,actor
nm0390486,tt2193215,6,actor
nm0669694,tt2199508,4,actress
nm16187945,tt36587090,2,actor
nm0026563,tt0056277,9,actress
nm12315111,tt28070351,10,actor
nm0756814,tt0011252,10,actress
nm1987417,tt5363144,8,actor
nm2560843,tt0449901,7,actress
nm11974441,tt14630308,1,actor
nm0000159,tt0327597,4,actress
nm0244707,tt2316801,4,actor
nm6891947,tt12672620,8,actress
nm0180774,tt9448340,6,actor
nm8207406,tt5773652,5,actor
nm4942082,tt3148856,7,actor
nm0908898,tt0063787,5,actress
nm18121497,tt39367996,6,actor
nm0723813,tt0929416,5,actor
nm0135548,tt0066497,6,actor
nm2564938,tt3122842,7,actress
nm0258594,tt0044165,7,actress
nm3125609,tt32627537,4,actress
nm0769237,tt0112741,5,actor
nm4452397,tt3205094,9,actor
nm0639373,tt0425404,6,actor
nm0945805,tt0349514,1,actor
nm0252473,tt0127012,4,actor
nm6444018,tt0021560,8,actor
nm1105418,tt7110310,3,actor
nm0052422,tt0024387,10,actress
nm0050157,tt0170813,1,actress
nm12581242,tt18249246,2,actress
nm0001902,tt0094217,1,actor
nm0254381,tt0029597,7,actor
nm3755586,tt32341798,3,actor
nm0303918,tt0437162,4,actor
nm0516800,tt0086383,2,actress
nm1002205,tt0270733,8,actor
nm1568488,tt0499150,2,actor
nm3017660,tt5616212,8,actor
nm0436526,tt5674076,2,actress
nm6144722,tt36094996,7,actor
nm2457255,tt1841787,3,actor
nm2805221,tt1122853,5,actress
nm0670408,tt1677720,10,actor
nm1437971,tt0455997,3,actor
nm3314507,tt28247126,5,actor
nm0312109,tt0097897,5,actress
nm5747380,tt7262436,2,actor
nm0267812,tt0785012,1,actress
nm0944834,tt0280465,2,actor
nm17230360,tt36598603,1,actress
nm12850281,tt38678863,4,actress
nm9459699,tt7699256,4,actress
nm10455489,tt10132638,3,actress
nm6538972,tt2055722,2,actress
nm0045596,tt5879534,1,actor
nm0577340,tt0060468,4,actor
nm4236361,tt7699320,1,actor
nm5347760,tt29931974,10,actor
nm2301166,tt3072018,1,actor
nm9037529,tt33035303,2,actress
nm0707490,tt0318758,7,actor
nm0587499,tt0241850,4,actor
nm1659141,tt0471862,1,actor
nm15332086,tt29421196,1,actor
nm0410758,tt0087055,5,actor
nm0151793,tt0314914,3,actress
nm7187026,tt10501952,1,actor
nm0102787,tt0044323,2,actor
nm0138770,tt31241898,2,actor
nm13258325,tt29257108,4,actor
nm0519066,tt0165750,5,actor
nm14023955,tt35625335,6,actor
nm0155741,tt2575568,2,actor
nm0821282,tt27956258,1,actress
nm2195391,tt0118622,8,actor
nm2929832,tt0396559,8,actor
nm0156484,tt0454914,6,actor
nm0456093,tt0100441,6,actor
nm16765849,tt34748069,3,actor
nm4723786,tt2084963,10,actor
nm18706192,tt37538619,4,actor
nm6808369,tt4076744,8,actor
nm0407411,tt20369838,2,actor
nm0760815,tt0077882,8,actor
nm0893464,tt0386733,2,actor
nm0004248,tt5654926,2,actor
nm8929596,tt1394313,6,actor
nm0533692,tt0025370,7,actor
nm2217556,tt7294844,6,actor
nm6096556,tt13921356,6,actress
nm0673242,tt0072162,9,actor
nm1166509,tt7506208,5,actor
nm0359880,tt0333724,2,actor
nm5062165,tt2265453,5,actor
nm5090127,tt9619464,7,actor
nm0930787,tt2014341,4,actor
nm2130363,tt0125855,6,actress
nm0037441,tt0035241,8,actor
nm1971883,tt0469786,10,actor
nm2512137,tt0398956,1,actor
nm0001233,tt6662736,3,actor
nm18396303,tt8495600,10,actress
nm0303973,tt2372760,1,actress
nm0854318,tt0238002,4,actress
nm0754273,tt36972610,2,actress
nm0328112,tt0258186,8,actress
nm1100062,tt0427425,10,actress
nm2036513,tt4529128,7,actor
nm0518316,tt33504498,4,actor
nm4897370,tt23137904,9,actor
nm11418155,tt9866220,2,actor
nm11876874,tt27147382,2,actor
nm10304663,tt14651584,3,actor
nm1662626,tt0417461,1,actress
nm4720429,tt6288204,6,actor
nm0031801,tt0446451,1,actor
nm0003193,tt0033980,6,actor
nm1772551,tt0467550,7,actor
nm0832065,tt0035935,7,actor
nm12174970,tt13704240,8,actor
nm11610609,tt12116846,1,actor
nm0541852,tt0259464,4,actress
nm0078969,tt0013251,4,actor
nm4217451,tt5716992,6,actor
nm0272240,tt6379866,2,actress
nm0398511,tt1775309,8,actor
nm8751216,tt0479291,8,actor
nm2736455,tt0250327,1,actress
nm11964995,tt13243300,7,actor
nm1269366,tt0291352,7,actress
nm5077458,tt9251718,7,actor
nm0607504,tt0045774,6,actor
nm0773216,tt0071633,9,actor
nm1875563,tt0355171,10,actor
nm3190972,tt33996113,3,actor
nm0589641,tt0044552,6,actor
nm0939056,tt0427469,2,actress
nm0709359,tt13818368,9,actor
nm0015360,tt0390676,4,actress
nm1715125,tt0478885,4,actress
nm7372572,tt29083961,6,actress
nm2055985,tt0241200,6,actress
nm0544786,tt0043837,1,actor
nm9320648,tt17516210,6,actor
nm11955660,tt24787194,8,actress
nm0410010,tt0178565,3,actor
nm1266134,tt0114524,4,actor
nm3492348,tt22743714,7,actor
nm0429680,tt0083267,7,actor
nm2930502,tt10581102,5,actor
nm9794507,tt13137330,1,actress
nm0505404,tt27171787,2,actor
nm3173447,tt1395057,1,actor
nm6470646,tt11409820,5,actor
nm0116791,tt0122491,2,actor
nm0064741,tt25650046,8,actor
nm2057362,tt0377443,3,actor
nm0239686,tt0087373,4,actor
nm0272960,tt1156155,2,actor
nm0613442,tt0295052,2,actor
nm0079101,tt3280916,8,actress
nm0527523,tt0443436,5,actress
nm0320064,tt0140569,5,actor
nm0000329,tt0105399,2,actor
nm0021688,tt3804774,8,actress
nm16357310,tt35394544,3,actor
nm0519559,tt0012502,3,actor
nm0273489,tt0099411,7,actress
nm0461339,tt0344859,3,actor
nm0623339,tt0175655,3,actor
nm0609363,tt4208506,5,actor
nm8804956,tt6569798,9,actress
nm0562548,tt0032165,9,actor
nm6796803,tt5104968,10,actor
nm0810638,tt1547089,2,actor
nm1064764,tt1252594,1,actress
nm0001648,tt2873282,4,actress
nm1395867,tt0787084,2,actress
nm0630477,tt1278327,5,actress
nm11261791,tt11136060,9,actor
nm1679109,tt2268138,5,actor
nm0001302,tt38773527,2,actor
nm0596803,tt0066295,10,actor
nm1668208,tt1231587,9,actor
nm0001172,tt7510224,7,actor
nm0044202,tt0136263,8,actress
nm0921690,tt0166947,3,actress
nm0691725,tt0056957,8,actress
nm0914453,tt0042806,2,actor
nm0007308,tt0143899,2,actor
nm0863003,tt0197671,4,actress
nm10727233,tt33510491,4,actress
nm0494729,tt3019326,2,actress
nm10847574,tt29122286,4,actor
nm9690656,tt20517464,3,actor
nm0946751,tt0169187,2,actress
nm0599781,tt0017410,7,actor
nm0328927,tt0074806,7,actor
nm0793384,tt0165336,5,actor
nm0634120,tt5033568,3,actor
nm0774114,tt0023085,4,actor
nm1552756,tt0331334,10,actor
nm0653780,tt0097961,3,actress
nm0909117,tt0058763,4,actress
nm3409826,tt1412770,3,actress
nm4023825,tt5966602,10,actor
nm4732514,tt3812506,1,actor
nm7283491,tt4632966,4,actor
nm0806819,tt0362295,7,actor
nm4460136,tt3045730,8,actor
nm0492352,tt39482712,5,actress
nm7293491,tt2130051,10,actor
nm1533355,tt1194281,9,actor
nm1251565,tt36628915,2,actress
nm13916515,tt30985567,8,actor
nm13035940,tt40706406,10,actor
nm7184102,tt4517110,3,actress
nm0741378,tt1661908,1,actress
nm9435424,tt27518872,3,actress
nm1295765,tt1190108,1,actor
nm10992938,tt20414226,1,actress
nm0645554,tt0096367,1,actor
nm12966932,tt39114807,3,actor
nm0883008,tt0242445,10,actor
nm7017484,tt5433470,3,actor
nm16747086,tt34691241,4,actor
nm4971591,tt0275290,8,actor
nm5376414,tt2543524,3,actor
nm2398174,tt1207759,4,actor
nm3729225,tt10384514,4,actress
nm0619228,tt36499968,6,actor
nm0003586,tt0130309,3,actor
nm4336322,tt2656880,3,actor
nm8774562,tt6523734,2,actor
nm0889602,tt0181727,9,actor
nm3591652,tt6384998,1,actor
nm5214345,tt2338352,5,actor
nm6295892,tt0954333,7,actor
nm0244782,tt0087693,5,actress
nm0930504,tt0013548,1,actor
nm0661577,tt0049117,6,actor
nm0000442,tt0083658,2,actor
nm0023858,tt5739586,7,actress
nm10233282,tt4375346,1,actor
nm0549274,tt0047820,10,actor
nm11888017,tt3338352,7,actress
nm4941985,tt15331328,3,actor
nm6694250,tt3948362,9,actress
nm0718878,tt0054827,1,actress
nm12534815,tt8348096,10,actor
nm9887269,tt8512676,10,actress
nm14682786,tt4110430,10,actress
nm3350456,tt28443286,4,actress
nm9203528,tt15434074,1,actress
nm2617038,tt5547924,1,actor
nm3235231,tt1338564,8,actress
nm2175578,tt35933226,2,actor
nm0330217,tt0163827,2,actor
nm5610667,tt31711040,6,actor
nm12854855,tt35466607,6,actor
nm8311266,tt11760270,2,actress
nm0197996,tt1018924,1,actor
nm0187898,tt0139037,5,actor
nm0228715,tt0015008,1,actor
nm0443446,tt1964983,2,actress
nm0694966,tt0303632,9,actress
nm0771820,tt0115618,8,actor
nm13543581,tt19367948,2,actress
nm1002101,tt0286935,2,actress
nm10485058,tt8185374,8,actor
nm4524626,tt5530838,8,actor
nm0045064,tt1579710,1,actor
nm0119856,tt0192561,5,actor
nm0720516,tt0041729,8,actress
nm0798513,tt0120790,4,actor
nm9491587,tt21801600,5,actress
nm4879366,tt2187079,2,actor
nm0004954,tt0177394,1,actor
nm0490492,tt1778258,3,actor
nm0793879,tt28074192,3,actor
nm0845921,tt0196703,7,actor
nm0194693,tt1772947,11,actress
nm0316284,tt0319237,3,actor
nm0258268,tt0430377,4,actor
nm0938975,tt0202097,2,actor
nm8884463,tt15282136,2,actor
nm7716438,tt4678298,9,actress
nm2206583,tt1173472,7,actress
nm5840380,tt21802744,6,actor
nm2180243,tt13387200,4,actress
nm2118609,tt0493304,2,actress
nm2326620,tt15077102,8,actor
nm12726230,tt35835270,5,actor
nm3485902,tt3405268,5,actress
nm1676020,tt0442506,3,actor
nm4424298,tt4730638,7,actor
nm0764852,tt0193617,3,actor
nm0291821,tt0049698,2,actor
nm11629942,tt10608038,2,actress
nm12595529,tt3734366,1,actor
nm1621052,tt0818897,2,actor
nm3626409,tt10957752,1,actress
nm1480509,tt0417804,4,actor
nm0189958,tt2338321,7,actor
nm12257686,tt13899778,7,actor
nm0675100,tt0481904,9,actress
nm14700055,tt27328934,1,actress
nm1049973,tt0084492,2,actor
nm6759271,tt4025830,1,actor
nm10860894,tt20872006,2,actor
nm5939215,tt13829208,1,actress
nm8861640,tt11951332,3,actor
nm0108359,tt0061215,7,actress
nm0270312,tt0830534,3,actress
nm0102566,tt0160867,4,actor
nm1065533,tt0370811,6,actress
nm0729411,tt0382707,9,actor
nm0029781,tt0047204,4,actress
nm5708774,tt6131562,3,actor
nm1957308,tt7757972,10,actor
nm0517767,tt0041410,1,actor
nm0151155,tt0168260,6,actor
nm0490224,tt0059284,3,actor
nm0802170,tt0108001,6,actor
nm0539335,tt11181718,8,actor
nm2860774,tt0402149,10,actor
nm0492352,tt0194562,1,actress
nm2807049,tt15845994,9,actor
nm0820208,tt7594378,3,actor
nm0359082,tt9684994,10,actor
nm0407435,tt13962750,2,actor
nm8104763,tt19079230,6,actor
nm0264155,tt14418146,4,actor
nm0470130,tt1252313,4,actor
nm0201319,tt0077723,4,actress
nm14445329,tt25810780,7,actor
nm4811867,tt2137430,8,actor
nm0849243,tt2159768,2,actress
nm0456832,tt5228172,7,actor
nm11568153,tt37749044,1,actress
nm17870850,tt38907532,6,actor
nm0623312,tt5212372,9,actor
nm0000491,tt2883512,5,actor
nm0430825,tt3303142,4,actor
nm0759877,tt0126618,7,actor
nm5679766,tt4636068,2,actress
nm4986321,tt5332274,10,actress
nm0042698,tt16418966,1,actor
nm1794849,tt2097298,4,actor
nm0595343,tt0115768,9,actress
nm7630839,tt8831284,10,actress
nm1479179,tt5313962,10,actress
nm2497807,tt4933418,5,actor
nm0440667,tt2073137,3,actor
nm0768029,tt11506826,7,actor
nm16726566,tt0022216,3,actor
nm0762596,tt0036161,10,actor
nm0188096,tt0033588,10,actress
nm3491166,tt6884282,8,actress
nm5476837,tt3171388,10,actor
nm4575050,tt1570972,11,actress
nm11880332,tt13045058,9,actor
nm1085391,tt0466804,3,actress
nm1279234,tt21060022,4,actor
nm0632437,tt10295702,5,actress
nm2723770,tt1253596,6,actor
nm0756695,tt0132067,1,actor
nm11530140,tt4505006,4,actress
nm1845301,tt2460656,1,actor
nm0124482,tt0160755,4,actor
nm0803390,tt5563324,7,actor
nm1066795,tt10518176,8,actor
nm0785919,tt0037155,8,actress
nm0299885,tt0213465,2,actress
nm9392676,tt27501388,9,actor
nm3927045,tt2040307,5,actress
nm1009273,tt0288308,6,actor
nm2142959,tt30475104,5,actor
nm4191491,tt21387380,7,actor
nm0451242,tt0156985,9,actor
nm1171153,tt1057885,9,actor
nm2024644,tt0458525,11,actor
nm5147282,tt2255476,7,actor
nm8448581,tt9115376,2,actor
nm14654295,tt27141387,10,actor
nm15112391,tt28551264,4,actor
nm17707154,tt0217265,8,actor
nm1024677,tt1907731,1,actor
nm0451425,tt0359777,5,actor
nm0518579,tt3056930,9,actor
nm0656768,tt0362265,3,actress
nm2533341,tt7981548,3,actress
nm2403262,tt1754022,9,actor
nm2352262,tt0834951,10,actor
nm5758702,tt0403709,1,actor
nm0446120,tt0042289,7,actor
nm3603323,tt0272291,8,actress
nm0471464,tt0390158,7,actor
nm0883446,tt0305938,3,actress
nm15416211,tt11690402,7,actor
nm0218191,tt0285100,5,actress
nm0719191,tt0187003,5,actor
nm1035848,tt7482070,1,actor
nm0001847,tt0057259,1,actor
nm0004469,tt0267927,5,actor
nm16754210,tt34704398,9,actress
nm5675977,tt3348372,6,actor
nm0404313,tt0010819,10,actress
nm0060777,tt1526308,6,actor
nm0005522,tt10618968,10,actor
nm0289960,tt0121402,1,actor
nm0624253,tt0042560,6,actor
nm8204143,tt4892714,9,actor
nm0000603,tt0078836,2,actress
nm1765800,tt10619530,4,actor
nm0149822,tt0155074,1,actor
nm0255943,tt0860535,1,actress
nm17943648,tt39109067,8,actor
nm0166399,tt0009204,5,actor
nm15724660,tt30972984,4,actor
nm2510313,tt3554446,5,actress
nm0352157,tt7715244,3,actor
nm0138885,tt0029685,7,actor
nm0737944,tt0250507,6,actor
nm0768719,tt0169815,9,actress
nm6001342,tt10194058,1,actress
nm8619216,tt23770642,9,actress
nm4609670,tt9023894,1,actor
nm0201853,tt0169902,9,actor
nm14139484,tt39375877,10,actor
nm6670078,tt38821165,2,actor
nm1167656,tt0259413,9,actor
nm1095747,tt0193420,1,actor
nm1068809,tt2398612,6,actor
nm0223532,tt0390400,5,actor
nm12693454,tt14915532,10,actor
nm7393902,tt2672034,3,actress
nm12065492,tt2829348,5,actor
nm8024664,tt4339972,8,actor
nm0153388,tt1928123,11,actor
nm5164470,tt4197006,5,actor
nm0312064,tt0449303,1,actress
nm0154108,tt11437622,3,actor
nm0812958,tt0244210,1,actor
nm0451411,tt0301956,5,actress
nm2802416,tt12690018,1,actress
nm0793731,tt5676954,4,actor
nm0344348,tt3142914,7,actor
nm14861886,tt27785663,2,actress
nm3151361,tt1305618,8,actress
nm15988237,tt31962014,2,actor
nm0261972,tt1111392,7,actress
nm7512870,tt6604106,9,actress
nm0363218,tt0146328,8,actor
nm3644826,tt1578259,2,actor
nm1346092,tt0360010,5,actor
nm0510863,tt1452866,7,actress
nm0397555,tt1840388,7,actor
nm0340926,tt0097340,1,actor
nm0883965,tt0344101,1,actress
nm0383506,tt0096118,3,actor
nm0908769,tt10509906,6,actor
nm4379452,tt0455868,11,actress
nm0179516,tt0232137,3,actor
nm0442649,tt0249104,6,actor
nm7766669,tt5244578,5,actor
nm5958962,tt2094034,8,actor
nm0210843,tt5259988,3,actress
nm11813021,tt36276442,4,actress
nm1799955,tt3093860,4,actress
nm0000872,tt0258811,3,actor
nm0224198,tt0131532,5,actress
nm1382470,tt0255208,6,actor
nm0683981,tt0460926,5,actress
nm0706536,tt0124854,5,actor
nm0724035,tt0036105,7,actor
nm7495977,tt1918911,10,actor
nm0164809,tt0252444,9,actor
nm0951578,tt0071429,4,actress
nm0936725,tt0159038,10,actor
nm0594798,tt0264771,3,actor
nm11078586,tt1961656,2,actor
nm0107792,tt36042604,4,actor
nm0737023,tt0064697,9,actress
nm8340312,tt0063846,11,actor
nm2434388,tt15400448,9,actress
nm0412517,tt27540253,5,actor
nm0239447,tt0069722,6,actress
nm5391057,tt6355484,8,actor
nm0347901,tt5316268,3,actress
nm0337266,tt0340109,5,actress
nm0099336,tt0159612,10,actor
nm0301841,tt0060520,9,actress
nm0944797,tt0021230,9,actor
nm0095499,tt0162876,2,actor
nm5849686,tt3948370,3,actress
nm1959547,tt1776252,7,actor
nm0606256,tt0031295,10,actor
nm0027947,tt0323174,3,actor
nm2506795,tt0934455,3,actress
nm6251518,tt5058148,10,actress
nm0304599,tt2048865,8,actor
nm8514793,tt6454072,2,actress
nm2358624,tt3196430,3,actor
nm0045136,tt0077168,1,actress
nm10455288,tt28521906,3,actor
nm3079955,tt4892706,4,actor
nm9510488,tt39368166,1,actor
nm7725250,tt32591517,3,actress
nm1279550,tt0341124,2,actor
nm0606688,tt0126019,2,actress
nm1469068,tt5749956,6,actress
nm9120808,tt7123324,1,actor
nm5571029,tt35671557,1,actor
nm1136603,tt0327757,3,actress
nm15368448,tt29437680,9,actress
nm1086977,tt0301505,6,actor
nm3362705,tt23625376,1,actor
nm0045075,tt11306518,4,actor
nm9248071,tt8188426,1,actor
nm0538082,tt0008054,5,actor
nm0252843,tt1177135,6,actor
nm0460557,tt0113608,6,actor
nm0151285,tt2729142,1,actor
nm1741040,tt0304068,6,actress
nm1040751,tt0052174,7,actor
nm0001078,tt0032993,1,actor
nm0752878,tt0039656,8,actor
nm3258295,tt0105842,9,actor
nm5194945,tt3230300,4,actress
nm0917353,tt1618467,3,actor
nm0209289,tt0445035,2,actress
nm10571966,tt10077998,4,actor
nm16501333,tt36483364,7,actress
nm0345780,tt0197227,7,actor
nm10543790,tt7605702,8,actor
nm0109762,tt0055827,8,actor
nm0658943,tt0313473,2,actress
nm18646995,tt43624421,4,actress
nm1854506,tt15211338,2,actor
nm0108758,tt2158731,6,actor
nm0450810,tt0048735,2,actress
nm5549742,tt7971298,1,actor
nm0124560,tt0038556,7,actor
nm2610427,tt26542744,1,actress
nm6609487,tt12824160,3,actress
nm1986761,tt0228158,2,actor
nm5139980,tt15224020,6,actress
nm0002094,tt0039255,1,actor
nm10172779,tt14396368,1,actor
nm1269612,tt0078262,5,actor
nm1485941,tt6758130,2,actor
nm16293183,tt32752122,1,actor
nm0393296,tt0193643,2,actress
nm3359670,tt9660170,10,actor
